area,bedrooms,age,price
3983,3.0,16,600613.0
2863,3.0,18,450289.0
3291,5.0,14,543958.0
3982,4.0,19,629741.0
3361,3.0,47,506371.0
3547,4.0,13,568431.0
3295,5.0,8,555935.0
3225,5.0,39,509248.0
2995,4.0,46,483737.0
3051,5.0,48,478521.0
3935,4.0,10,628269.0
3107,3.0,37,465376.0
3876,5.0,23,626773.0
3104,5.0,23,521848.0
3741,5.0,46,590084.0
2971,6.0,47,485791.0
4094,6.0,1,660595.0
3809,4.0,22,603363.0
2949,4.0,28,451495.0
3214,4.0,29,488146.0
3507,4.0,9,549662.0
3860,6.0,16,620943.0
2603,6.0,14,460526.0
2765,6.0,27,446723.0
4015,4.0,12,633355.0
3702,4.0,2,599122.0
3569,6.0,16,596232.0
3123,6.0,41,501968.0
3384,4.0,40,528035.0
3684,3.0,39,557777.0
3235,4.0,1,528910.0
2703,6.0,47,456326.0
3299,6.0,41,540700.0
2729,5.0,26,442872.0
3908,6.0,43,632211.0
3048,5.0,43,496907.0
3453,6.0,24,559726.0
3504,5.0,29,572424.0
4019,5.0,17,655207.0
3076,4.0,44,476541.0
2973,5.0,36,464204.0
3449,3.0,39,536834.0
3039,5.0,37,484042.0
3639,3.0,19,556121.0
2731,4.0,41,421122.0
3730,6.0,14,617320.0
3072,6.0,38,496932.0
2813,6.0,45,442364.0
3908,3.0,9,606587.0
3479,5.0,24,556188.0
3433,4.0,11,557006.0
3444,5.0,16,548452.0
3891,3.0,47,597682.0
3905,5.0,21,626061.0
3983,4.0,43,609880.0
3458,4.0,13,540320.0
3349,5.0,22,531562.0
4042,6.0,24,663140.0
3622,5.0,11,572416.0
3256,6.0,19,551297.0
3881,4.0,29,589732.0
3128,,47,
3145,5.0,28,496822.0
3657,3.0,24,581363.0
3796,3.0,34,580383.0
3408,3.0,10,527675.0
2928,6.0,30,492355.0
2805,6.0,43,461682.0
3730,5.0,49,591146.0
3195,3.0,3,516545.0
3354,5.0,41,530323.0
4040,6.0,9,666456.0
3519,5.0,38,572568.0
2924,5.0,27,494739.0
4039,3.0,4,618373.0
3262,5.0,1,530696.0
3688,6.0,30,587321.0
3911,3.0,49,579227.0
2679,5.0,27,458091.0
2683,6.0,23,469814.0
3383,3.0,25,511692.0
3419,5.0,18,544211.0
4020,6.0,26,638416.0
3285,3.0,20,511913.0
3634,3.0,5,576738.0
3448,4.0,12,563094.0
3694,5.0,44,586786.0
2621,5.0,15,417989.0
3960,4.0,14,637821.0
3944,6.0,30,649842.0
3753,4.0,8,594519.0
3464,3.0,33,549875.0
2963,4.0,26,473209.0
3619,6.0,46,585999.0
3066,5.0,12,511057.0
2938,4.0,47,439969.0
3297,5.0,2,539347.0
4030,6.0,48,650823.0
3511,4.0,19,537487.0
3951,3.0,4,639702.0
3907,5.0,14,639744.0
2816,5.0,35,469539.0
2913,4.0,7,492651.0
3426,3.0,13,530228.0
2816,4.0,0,458021.0
2869,5.0,39,479287.0
2678,5.0,7,465675.0
3924,4.0,35,628139.0
2835,3.0,2,445576.0
3869,6.0,39,628395.0
3715,4.0,10,582763.0
2644,6.0,22,454538.0
3110,6.0,29,525309.0
4037,5.0,46,628784.0
2710,6.0,8,448711.0
3140,5.0,35,504241.0
2649,6.0,0,442279.0
3545,5.0,31,571005.0
2943,3.0,6,480048.0
3665,5.0,37,564305.0
4098,6.0,16,679635.0
3818,4.0,9,611900.0
3543,6.0,30,594698.0
2873,3.0,21,453717.0
3644,6.0,28,610031.0
3278,6.0,33,535451.0
3944,3.0,7,619623.0
2836,5.0,14,460917.0
3262,3.0,48,495849.0
2679,6.0,15,463179.0
2674,3.0,26,400722.0
3786,3.0,11,607567.0
3278,5.0,14,530236.0
3614,4.0,41,571784.0
2973,4.0,16,465953.0
3784,4.0,42,594277.0
3026,3.0,24,463724.0
4007,3.0,2,644778.0
3924,4.0,31,614605.0
3211,4.0,4,526643.0
3361,3.0,43,523166.0
3471,6.0,9,582209.0
2904,4.0,25,469693.0
4007,3.0,33,607831.0
3948,5.0,27,611490.0
3897,5.0,10,635155.0
3371,4.0,39,537773.0
3071,6.0,30,511020.0
2885,6.0,46,469802.0
3214,6.0,26,516771.0
3782,5.0,32,609433.0
3827,4.0,17,591185.0
3050,4.0,29,482626.0
3940,3.0,44,601871.0
3247,3.0,29,513409.0
3291,3.0,38,517190.0
2844,4.0,40,449482.0
3185,6.0,5,538480.0
4095,3.0,33,640874.0
3001,4.0,32,473454.0
2843,5.0,10,474403.0
3133,4.0,41,486858.0
3767,4.0,42,595833.0
3352,3.0,14,508778.0
2866,6.0,27,490681.0
2731,4.0,48,421781.0
3599,5.0,11,573762.0
3397,3.0,7,543949.0
3819,5.0,12,602339.0
3055,6.0,32,498450.0
3064,4.0,11,483554.0
2826,3.0,26,451523.0
3045,5.0,5,486394.0
3724,6.0,42,581753.0
2734,6.0,47,462910.0
2632,5.0,8,450254.0
3705,4.0,21,577055.0
2974,5.0,6,479259.0
2893,,24,
3231,5.0,40,504399.0
3907,3.0,37,602040.0
3675,6.0,29,604398.0
2608,4.0,13,419646.0
3936,3.0,35,617029.0
3397,6.0,5,551131.0
3268,4.0,13,507216.0
4042,5.0,37,649180.0
2786,3.0,30,452069.0
2711,4.0,32,414327.0
2847,3.0,2,460217.0
3604,4.0,13,579347.0
3631,3.0,30,544413.0
3508,6.0,0,601079.0
3912,4.0,9,623362.0
3347,6.0,18,569594.0
2675,4.0,47,422368.0
3845,5.0,16,637945.0
3664,5.0,43,572582.0
3624,6.0,41,580814.0
2812,4.0,15,461932.0
3733,6.0,21,593983.0
3204,6.0,21,538824.0
3829,6.0,43,620847.0
3789,4.0,27,611139.0
3031,6.0,46,503820.0
3173,4.0,25,521246.0
2703,5.0,4,472572.0
3180,5.0,24,527757.0
3094,5.0,8,493236.0
3572,6.0,23,582055.0
3487,4.0,27,538116.0
3756,4.0,40,575618.0
3217,3.0,37,503835.0
3148,5.0,28,515951.0
2936,5.0,42,455322.0
3066,3.0,47,452280.0
2765,3.0,30,443574.0
3334,6.0,33,539915.0
2973,6.0,13,499631.0
3915,4.0,40,612463.0
3809,6.0,22,623175.0
2865,5.0,17,475283.0
2650,6.0,42,452022.0
3337,3.0,3,534898.0
3800,4.0,39,595924.0
3124,6.0,20,530129.0
3099,6.0,2,517797.0
3723,6.0,31,599082.0
2958,6.0,15,476219.0
3660,3.0,9,576708.0
3910,5.0,18,634180.0
3771,6.0,36,591321.0
4046,4.0,23,639842.0
3028,4.0,17,490978.0
2635,4.0,19,413740.0
3382,,3,
2629,4.0,37,409755.0
2660,4.0,9,448797.0
3616,6.0,3,598841.0
3961,6.0,6,639032.0
3435,3.0,16,530535.0
2755,5.0,40,429268.0
3755,6.0,43,588434.0
3657,5.0,23,596649.0
3035,5.0,30,488075.0
4035,5.0,36,630939.0
3852,6.0,26,628423.0
2656,6.0,25,434957.0
2877,3.0,35,448822.0
3279,6.0,44,541090.0
3954,4.0,33,634952.0
3141,3.0,48,481169.0
2841,5.0,32,447792.0
3525,3.0,4,542244.0
3557,6.0,33,582695.0
2714,3.0,14,441008.0
3896,3.0,24,619804.0
3048,5.0,49,471941.0
3235,6.0,7,538255.0
2613,5.0,45,427435.0
3369,4.0,36,541255.0
2858,5.0,1,495403.0
2747,4.0,35,453249.0
3100,6.0,16,535907.0
4084,3.0,34,621651.0
4093,5.0,48,643789.0
3545,5.0,6,562398.0
3906,6.0,8,628160.0
2971,5.0,45,478689.0
3764,5.0,30,604651.0
3865,6.0,9,621250.0
3560,4.0,9,572620.0
2857,5.0,45,472407.0
4044,6.0,14,655527.0
2888,3.0,48,458890.0
3908,6.0,6,633953.0
3298,5.0,10,547751.0
3306,5.0,11,530929.0
3332,4.0,34,542089.0
3689,3.0,44,545742.0
3829,5.0,5,636218.0
2939,4.0,47,446997.0
3159,5.0,24,520958.0
3193,6.0,22,512199.0
3020,4.0,26,470803.0
3823,3.0,0,590579.0
3933,3.0,35,614501.0
3249,4.0,43,511606.0
3386,6.0,2,559844.0
3781,4.0,1,606194.0
3293,3.0,7,527547.0
3556,5.0,18,593583.0
3154,5.0,44,511111.0
3066,6.0,37,488079.0
3242,5.0,48,492889.0
3397,5.0,16,535831.0
3001,5.0,24,494128.0
2635,4.0,20,424796.0
3488,5.0,36,537880.0
3899,5.0,1,623333.0
2955,3.0,47,442769.0
3477,6.0,10,569165.0
3388,4.0,5,552742.0
3755,5.0,29,594685.0
2681,3.0,14,444562.0
3540,5.0,17,568214.0
2638,4.0,30,431250.0
3666,4.0,15,581023.0
3570,5.0,46,565778.0
3149,3.0,47,473835.0
2962,4.0,19,487859.0
3152,6.0,40,524444.0
4059,5.0,46,626039.0
3006,5.0,24,493098.0
3277,4.0,49,520032.0
3403,4.0,16,549195.0
3142,6.0,24,534212.0
3584,5.0,12,573981.0
2839,5.0,33,441302.0
2994,3.0,4,468790.0
3771,3.0,20,587026.0
3445,3.0,21,542435.0
4079,3.0,5,658284.0
2660,4.0,39,429170.0
2624,6.0,31,438991.0
2760,4.0,0,436410.0
3988,5.0,12,634867.0
3919,4.0,37,622434.0
3484,3.0,22,539908.0
3728,6.0,46,608534.0
4006,6.0,25,652391.0
2967,6.0,23,509190.0
2716,4.0,44,428423.0
2616,6.0,23,427193.0
3548,6.0,28,597039.0
2818,3.0,39,420850.0
2808,4.0,28,464687.0
3414,4.0,39,523149.0
3848,5.0,8,636731.0
3206,4.0,37,511619.0
2772,4.0,36,431523.0
3195,3.0,17,482747.0
3743,4.0,15,598264.0
3978,3.0,20,634207.0
4035,3.0,1,651780.0
2901,4.0,15,450196.0
3594,5.0,37,582694.0
3961,4.0,8,610313.0
4035,5.0,1,667952.0
3032,6.0,16,487486.0
3462,5.0,15,566492.0
4013,5.0,41,635603.0
2977,5.0,1,512265.0
2831,5.0,40,473309.0
3337,6.0,14,553038.0
3481,6.0,20,566085.0
3594,5.0,3,569831.0
3868,3.0,28,582320.0
3689,4.0,32,589858.0
2668,4.0,31,434264.0
3325,6.0,33,553029.0
3056,3.0,30,490697.0
2970,6.0,27,498026.0
3529,5.0,23,578604.0
3998,6.0,49,616571.0
3723,5.0,5,589051.0
2671,4.0,43,410189.0
3113,3.0,31,472754.0
2729,5.0,3,476769.0
2799,6.0,38,479163.0
3724,3.0,38,567764.0
3189,4.0,49,480538.0
3802,5.0,14,598139.0
4035,6.0,2,675717.0
2696,4.0,35,445396.0
2954,3.0,45,431948.0
3925,5.0,23,621292.0
2700,3.0,12,413423.0
2936,6.0,9,494830.0
2712,6.0,31,445559.0
3858,3.0,22,615402.0
3489,6.0,0,566979.0
3539,4.0,33,547817.0
4075,3.0,35,628334.0
3120,5.0,34,508644.0
2811,6.0,35,450362.0
3542,3.0,0,562560.0
3176,5.0,44,502309.0
2972,3.0,29,455670.0
3720,3.0,44,580081.0
3475,4.0,16,565817.0
2989,3.0,2,470972.0
2941,6.0,3,512283.0
2880,5.0,33,454839.0
3626,6.0,47,560879.0
3109,3.0,21,496688.0
3621,4.0,34,551112.0
4079,5.0,29,658760.0
3732,4.0,49,557317.0
2803,5.0,46,436900.0
2843,5.0,16,468317.0
2974,3.0,1,460724.0
3463,5.0,29,535943.0
2665,3.0,27,435045.0
3064,6.0,18,503393.0
2970,3.0,39,458507.0
2810,3.0,44,419739.0
4022,5.0,20,643023.0
3735,4.0,10,597302.0
2797,6.0,0,467422.0
3401,3.0,33,511689.0
3754,6.0,44,582064.0
3139,6.0,13,537759.0
3344,4.0,19,516753.0
2975,6.0,14,519183.0
3771,4.0,46,566898.0
3439,4.0,17,554830.0
3397,4.0,21,543673.0
4043,5.0,13,664822.0
3337,3.0,28,505372.0
2904,6.0,14,495914.0
3545,5.0,2,586062.0
3448,6.0,47,550041.0
2784,6.0,30,474915.0
2919,4.0,33,479349.0
4096,4.0,10,656724.0
4066,6.0,40,663372.0
3501,6.0,37,555244.0
3874,6.0,25,628044.0
3173,5.0,47,517964.0
3730,4.0,44,587014.0
3067,5.0,43,472461.0
3897,6.0,41,635034.0
2645,5.0,33,415444.0
3592,4.0,0,559758.0
3646,5.0,5,601072.0
3849,6.0,42,622502.0
3373,4.0,43,516764.0
3956,6.0,26,660334.0
2770,6.0,41,471057.0
3359,5.0,27,536590.0
3000,3.0,14,478398.0
3939,6.0,47,621377.0
2873,5.0,48,476155.0
3820,6.0,2,614192.0
3940,6.0,19,646276.0
3766,5.0,12,626665.0
3477,5.0,48,537027.0
2781,3.0,31,438652.0
2681,6.0,49,435969.0
2798,5.0,38,449059.0
2628,6.0,30,433891.0
3084,3.0,43,465798.0
3084,3.0,1,504689.0
2940,3.0,33,471776.0
3098,4.0,39,481125.0
2778,3.0,49,410622.0
2781,4.0,16,435031.0
3555,3.0,44,538810.0
4038,5.0,12,630065.0
3766,4.0,27,579397.0
4056,5.0,22,657674.0
3232,5.0,46,501426.0
4005,4.0,46,614176.0
3680,4.0,12,601429.0
3049,5.0,37,483275.0
3565,5.0,13,579718.0
2743,3.0,7,429917.0
3231,5.0,35,518186.0
3601,4.0,44,539358.0
2908,6.0,22,467085.0
2888,3.0,43,449129.0
3711,6.0,20,587778.0
3530,5.0,32,548337.0
2651,4.0,31,409018.0
4097,5.0,18,642269.0
3037,3.0,39,472745.0
3372,5.0,10,560501.0
3816,6.0,10,641464.0
2754,6.0,38,434551.0
4092,5.0,28,651914.0
2989,4.0,33,487044.0
2978,5.0,31,484909.0
3456,6.0,28,558091.0
2873,4.0,16,474400.0
2912,5.0,41,468803.0
2760,3.0,49,437767.0
3865,4.0,17,603698.0
2937,6.0,16,505253.0
2673,5.0,26,457619.0
3340,6.0,13,559213.0
4039,6.0,3,661426.0
2950,5.0,6,509254.0
3953,6.0,17,648982.0
2964,3.0,8,468243.0
3800,4.0,28,588232.0
3339,6.0,23,554105.0
4040,3.0,39,605783.0
3894,6.0,26,630799.0
3173,6.0,27,507439.0
3967,4.0,34,606820.0
3016,6.0,31,510793.0
2912,4.0,30,465760.0
3012,3.0,41,442680.0
2771,3.0,31,412548.0
3721,4.0,22,577015.0
2778,5.0,11,447735.0
3414,6.0,36,570837.0
2708,4.0,19,416923.0
3021,4.0,39,491036.0
3232,6.0,30,534544.0
2602,3.0,23,388831.0
3385,6.0,3,563489.0
2743,6.0,19,460516.0
3307,4.0,33,526189.0
3965,5.0,5,626184.0
3354,3.0,43,521519.0
3717,6.0,26,614804.0
3744,6.0,45,616657.0
3262,4.0,21,505537.0
3834,5.0,47,595234.0
3423,3.0,1,526933.0
2777,5.0,3,484010.0
3650,5.0,43,583113.0
3360,4.0,17,551293.0
3244,5.0,13,537478.0
3733,4.0,48,581721.0
2689,4.0,34,415094.0
3650,5.0,6,612458.0
2843,6.0,16,475329.0
3190,3.0,14,515091.0
3258,5.0,44,535320.0
3745,3.0,31,592966.0
3208,4.0,37,487313.0
2947,6.0,25,475208.0
3404,5.0,30,560330.0
3982,4.0,33,627405.0
4028,6.0,18,665466.0
4007,3.0,0,620763.0
2987,6.0,43,503046.0
2805,4.0,22,469005.0
2651,6.0,39,438145.0
3161,5.0,36,513919.0
3081,3.0,2,490119.0
2868,6.0,17,489565.0
3223,5.0,11,519840.0
2831,3.0,1,434908.0
3466,4.0,10,539867.0
3413,6.0,8,585152.0
2665,3.0,47,389283.0
2688,3.0,33,432766.0
2872,5.0,35,477872.0
2901,5.0,33,450195.0
2983,3.0,13,483533.0
2819,3.0,7,464640.0
2765,6.0,42,461807.0
3034,3.0,46,458742.0
3008,4.0,43,486416.0
3828,6.0,44,598341.0
3628,5.0,31,560932.0
3608,3.0,42,547451.0
3547,3.0,20,550010.0
3798,6.0,25,614603.0
3664,4.0,32,560639.0
3865,4.0,0,605253.0
2994,6.0,1,501060.0
4035,3.0,46,605638.0
3958,4.0,3,646547.0
3470,5.0,2,572395.0
4021,5.0,11,642492.0
3326,3.0,46,500670.0
3895,3.0,36,590016.0
3653,4.0,25,567784.0
3574,5.0,24,554707.0
3794,5.0,6,623773.0
3827,4.0,42,603113.0
3079,3.0,36,473430.0
3843,5.0,29,622453.0
3134,6.0,22,530607.0
3734,5.0,46,587521.0
3411,6.0,38,539526.0
4092,3.0,36,622226.0
3365,3.0,13,544925.0
3754,6.0,40,616182.0
2720,5.0,27,462038.0
3975,3.0,45,622843.0
2784,4.0,43,450091.0
3734,4.0,17,582837.0
3578,6.0,45,581776.0
3198,3.0,8,510738.0
2790,5.0,15,473312.0
3363,3.0,8,517529.0
3713,3.0,2,587190.0
3317,5.0,24,526091.0
2918,6.0,14,485304.0
2893,6.0,15,479098.0
2759,6.0,42,435062.0
3487,3.0,14,559453.0
2915,3.0,11,454872.0
2939,5.0,48,467465.0
3984,5.0,46,635037.0
4001,3.0,42,602764.0
3396,3.0,29,505317.0
3676,3.0,27,565133.0
3922,6.0,28,636468.0
3250,4.0,25,530124.0
3897,5.0,45,619006.0
3240,6.0,4,531517.0
2638,4.0,41,398841.0
2793,6.0,16,463978.0
2814,5.0,48,441456.0
3669,5.0,10,588832.0
3746,6.0,12,619274.0
3289,3.0,38,491744.0
2831,3.0,12,463848.0
3972,5.0,8,628210.0
3945,3.0,24,620241.0
3965,5.0,29,649186.0
3034,3.0,43,481663.0
3950,3.0,42,609497.0
3214,4.0,44,513561.0
3531,4.0,38,562374.0
3084,4.0,22,506250.0
2751,4.0,28,428553.0
2722,5.0,27,445201.0
2682,4.0,16,421497.0
3726,4.0,1,597259.0
2689,5.0,24,429228.0
3350,6.0,37,537746.0
2679,5.0,24,426148.0
3737,3.0,3,601136.0
2755,3.0,38,409295.0
2865,3.0,43,426487.0
2715,6.0,31,450290.0
2995,6.0,31,477550.0
3688,5.0,38,590777.0
2847,4.0,18,476590.0
3813,6.0,13,614390.0
2654,5.0,30,421965.0
3916,4.0,4,622707.0
3068,4.0,9,486208.0
3750,3.0,29,579345.0
2619,3.0,26,418078.0
3607,5.0,35,558389.0
3324,3.0,35,497189.0
3237,3.0,31,487573.0
3820,3.0,12,586349.0
3793,3.0,17,606276.0
2808,6.0,8,462162.0
3256,4.0,28,531023.0
2785,4.0,15,465193.0
2696,6.0,28,467934.0
2878,4.0,40,470552.0
3755,3.0,34,577887.0
4016,5.0,20,659477.0
3430,4.0,18,543238.0
3793,4.0,47,595224.0
2702,4.0,0,427040.0
3719,4.0,47,564878.0
2708,6.0,19,456408.0
3507,5.0,12,570008.0
3530,4.0,21,541783.0
2691,3.0,21,429789.0
3183,5.0,7,510132.0
4047,3.0,22,629808.0
3470,5.0,9,585127.0
3487,3.0,0,540150.0
3682,5.0,17,591040.0
3629,4.0,5,567710.0
3697,3.0,12,584557.0
2740,5.0,48,437137.0
3344,4.0,1,559768.0
3849,3.0,7,617149.0
3318,5.0,35,511484.0
3628,3.0,28,568282.0
2666,3.0,16,416480.0
3989,6.0,29,661627.0
2928,3.0,34,455982.0
3885,3.0,1,613034.0
3151,5.0,36,507093.0
2935,6.0,16,482072.0
3585,5.0,44,560621.0
3262,3.0,28,504618.0
3073,5.0,2,522018.0
3841,6.0,0,623529.0
3515,5.0,19,557725.0
3397,4.0,42,509597.0
4019,4.0,23,636326.0
3493,5.0,41,569361.0
2699,4.0,18,441982.0
3471,3.0,4,538624.0
3879,5.0,3,613197.0
2855,3.0,4,447573.0
3226,3.0,45,483791.0
2841,5.0,26,461946.0
3935,5.0,39,618094.0
3904,6.0,15,619776.0
3111,3.0,6,479425.0
3975,4.0,26,642584.0
3667,4.0,1,581067.0
3587,3.0,6,546678.0
3574,5.0,32,555743.0
2655,4.0,45,420040.0
2605,6.0,21,447349.0
3007,3.0,5,498072.0
2642,3.0,13,414320.0
3673,3.0,39,570982.0
3981,3.0,26,599751.0
3470,3.0,26,521387.0
3552,4.0,22,574491.0
4051,6.0,13,680333.0
2752,4.0,40,426359.0
3961,6.0,22,654786.0
3770,6.0,16,606537.0
2663,3.0,24,409611.0
3969,6.0,44,625175.0
3917,4.0,12,620583.0
3545,6.0,13,575075.0
3792,6.0,43,612180.0
3097,6.0,36,493927.0
2962,3.0,24,476397.0
3847,6.0,39,610304.0
2703,4.0,36,440445.0
3891,4.0,42,610015.0
2912,5.0,45,456091.0
4071,5.0,5,677235.0
2742,5.0,4,469159.0
3912,5.0,40,634030.0
2793,4.0,18,446947.0
3745,6.0,35,619626.0
2973,5.0,1,492458.0
3433,4.0,34,537066.0
2636,5.0,4,431323.0
2625,5.0,44,408924.0
2672,3.0,24,407122.0
2650,6.0,3,468515.0
3124,5.0,48,479399.0
3520,6.0,25,561068.0
2747,6.0,43,459711.0
2994,3.0,9,474243.0
3119,5.0,21,499183.0
3548,4.0,17,565727.0
3716,5.0,15,610981.0
3056,4.0,31,501181.0
2646,4.0,47,403558.0
3851,5.0,22,630442.0
2635,6.0,21,434991.0
2809,3.0,0,448604.0
3775,3.0,45,571653.0
2661,,41,
3805,4.0,24,601782.0
3124,4.0,19,506814.0
4053,6.0,35,655241.0
3106,6.0,36,488246.0
4055,4.0,1,655504.0
2710,4.0,46,430090.0
3279,5.0,43,513065.0
3858,6.0,29,640432.0
3546,4.0,22,564060.0
3539,3.0,28,541416.0
3194,6.0,20,531363.0
4086,5.0,19,660213.0
3713,3.0,49,570211.0
2701,3.0,9,434422.0
2976,5.0,35,479932.0
2784,3.0,34,446735.0
3184,6.0,18,530193.0
3290,4.0,41,519861.0
2634,4.0,36,433792.0
3586,3.0,41,528898.0
3123,4.0,11,501606.0
3220,5.0,23,503478.0
3763,3.0,15,593282.0
2960,4.0,14,457575.0
3020,4.0,15,495731.0
3801,5.0,49,609767.0
3847,3.0,22,608749.0
3186,4.0,5,511298.0
3763,6.0,39,599237.0
3205,3.0,33,480493.0
3314,4.0,37,530949.0
4084,6.0,25,647474.0
3353,3.0,10,541929.0
3919,4.0,22,622864.0
2968,4.0,28,462984.0
3370,4.0,26,540331.0
4001,6.0,20,635802.0
3607,5.0,37,557324.0
2675,5.0,7,447052.0
3675,6.0,32,603850.0
3100,6.0,2,538393.0
3715,3.0,45,563923.0
2872,3.0,45,419558.0
3943,5.0,14,633898.0
3432,5.0,8,553779.0
2860,6.0,41,476828.0
3115,6.0,14,508974.0
3515,4.0,4,578902.0
3193,3.0,34,510731.0
3768,6.0,7,618145.0
2982,3.0,17,459949.0
3439,6.0,6,556809.0
3264,5.0,20,520104.0
3891,3.0,7,608879.0
2750,6.0,16,447821.0
3843,5.0,20,625189.0
3242,6.0,10,558058.0
3504,5.0,29,576001.0
3696,,26,
2894,5.0,25,458850.0
2944,,41,
3943,3.0,28,588760.0
3517,,13,
3116,5.0,20,523109.0
3015,6.0,25,484994.0
3355,4.0,22,515916.0
2803,3.0,16,460253.0
3277,4.0,5,530965.0
3922,3.0,34,620508.0
2787,5.0,45,436241.0
3335,3.0,29,509169.0
2910,3.0,26,453481.0
4059,6.0,36,661942.0
3194,6.0,37,524776.0
3707,4.0,39,591387.0
3821,5.0,12,625690.0
2945,6.0,38,488341.0
2901,6.0,35,471534.0
3991,5.0,4,663586.0
3939,3.0,47,617349.0
3778,4.0,30,574654.0
3229,3.0,19,502896.0
3539,4.0,14,572674.0
3233,5.0,5,539687.0
3016,4.0,18,481132.0
3951,4.0,13,631964.0
2696,4.0,30,409470.0
3113,5.0,34,515332.0
3031,3.0,17,466080.0
4004,5.0,45,625349.0
2965,4.0,29,476133.0
3742,5.0,8,602414.0
3795,4.0,33,611903.0
3074,3.0,0,497722.0
3639,6.0,2,590571.0
3826,6.0,37,623693.0
2685,4.0,35,440911.0
2706,6.0,6,457462.0
4094,3.0,32,647058.0
2856,6.0,4,485239.0
3810,4.0,10,616636.0
3636,3.0,48,569992.0
3843,4.0,4,606990.0
3411,4.0,19,532455.0
3550,4.0,37,561152.0
2981,6.0,31,489834.0
3031,5.0,49,500063.0
3390,5.0,23,528148.0
3399,6.0,11,569671.0
2972,6.0,49,478073.0
3658,4.0,2,604166.0
3948,3.0,12,627000.0
3430,5.0,24,553527.0
2772,3.0,1,463119.0
3321,3.0,6,541538.0
2840,4.0,13,442291.0
3991,4.0,33,620771.0
2798,3.0,38,434197.0
2862,3.0,6,469574.0
4056,5.0,39,624929.0
4017,4.0,41,628670.0
2677,4.0,49,403181.0
2993,4.0,38,451312.0
3069,6.0,46,484525.0
3121,4.0,1,500085.0
3734,4.0,40,560746.0
3616,5.0,39,591200.0
3788,5.0,4,633887.0
2884,6.0,25,473644.0
3688,5.0,30,572679.0
3570,3.0,32,556027.0
3492,3.0,1,546866.0
3765,5.0,27,614010.0
3859,5.0,29,626999.0
3021,3.0,29,451615.0
3567,3.0,14,569742.0
3711,3.0,32,562521.0
2711,3.0,9,419128.0
3448,6.0,30,562467.0
3194,6.0,9,519176.0
3418,3.0,26,528736.0
3090,3.0,48,480966.0
3578,5.0,13,593572.0
2628,6.0,5,454885.0
2909,3.0,16,472661.0
3993,4.0,11,614968.0
3983,3.0,10,629691.0
2797,3.0,26,448395.0
3140,3.0,5,500628.0
2727,4.0,0,452902.0
2771,3.0,17,441553.0
3707,4.0,36,571832.0
2662,4.0,35,421647.0
3442,4.0,33,546497.0
3826,4.0,10,619152.0
3249,5.0,0,519929.0
3843,3.0,24,595893.0
3339,5.0,14,532960.0
3443,3.0,38,510234.0
3464,4.0,38,559769.0
2766,5.0,0,481584.0
2631,5.0,5,459831.0
4006,3.0,19,605040.0
3645,4.0,49,568637.0
2971,3.0,5,454303.0
3475,5.0,10,584918.0
2955,6.0,23,474296.0
3793,3.0,34,581428.0
2850,5.0,9,490101.0
3877,4.0,49,585717.0
3344,4.0,47,524904.0
2879,5.0,23,474515.0
3746,3.0,16,587199.0
3861,5.0,33,620810.0
3428,5.0,20,552117.0
3415,6.0,42,532742.0
3660,6.0,14,613474.0
3206,3.0,35,492485.0
3410,3.0,31,520130.0
3112,5.0,10,514123.0
3502,5.0,21,572678.0
3333,6.0,48,526060.0
3691,4.0,17,603102.0
2887,3.0,13,441788.0
3397,4.0,17,537780.0
2616,6.0,2,448904.0
2882,5.0,43,453917.0
3886,5.0,28,623608.0
2833,5.0,15,479629.0
2867,5.0,26,483370.0
3961,5.0,4,628496.0
3423,3.0,21,515049.0
3493,6.0,9,579989.0
3923,4.0,45,595331.0
2923,4.0,37,447170.0
3132,5.0,42,510758.0
3075,4.0,9,502115.0
3111,3.0,45,467678.0
3231,6.0,49,511330.0
2870,,20,
2870,4.0,49,437084.0
2680,6.0,9,445871.0
3047,3.0,39,468538.0
2973,3.0,37,468614.0
2643,3.0,43,402531.0
3779,3.0,27,573825.0
3982,5.0,7,648555.0
3516,4.0,26,554320.0
3619,3.0,13,571726.0
3135,3.0,25,472952.0
3914,4.0,30,592283.0
3912,3.0,44,601310.0
3433,4.0,5,533822.0
3902,4.0,31,624666.0
3389,3.0,26,518089.0
3041,4.0,16,471713.0
3180,6.0,12,536092.0
3600,3.0,26,555807.0
3392,3.0,12,551904.0
2942,3.0,24,472122.0
2873,3.0,12,462209.0
4098,6.0,33,665586.0
3373,6.0,21,547452.0
3849,5.0,47,620933.0
2942,5.0,37,472143.0
2850,3.0,33,451209.0
3174,4.0,11,516831.0
2739,6.0,43,433207.0
2758,5.0,43,446411.0
2927,4.0,28,467970.0
3590,3.0,4,554214.0
2642,6.0,42,417254.0
2927,5.0,8,485196.0
3265,6.0,5,542064.0
3092,6.0,16,528846.0
3422,5.0,11,544081.0
3742,6.0,45,595738.0
2939,6.0,20,480339.0
2625,5.0,17,419210.0
2773,3.0,43,444216.0
4001,3.0,2,611947.0
3090,4.0,8,483786.0
3755,5.0,35,609939.0
3484,3.0,5,556929.0
3580,3.0,4,565210.0
3451,3.0,3,558573.0
2849,6.0,4,473717.0
3149,6.0,41,531680.0
2761,4.0,16,436435.0
3044,5.0,32,489969.0
3476,3.0,18,539864.0
3556,4.0,27,541663.0
2765,4.0,38,430453.0
